day,ticker,lb,kind,level,notional,approach,outcome,deflect
2026-05-13,QQQ,lb5,placebo,707.6146886102656,179647500.0,support,break,0
2026-05-13,QQQ,lb5,placebo,707.6146886102656,179647500.0,resistance,break,0
2026-05-13,QQQ,lb5,placebo,707.7983916971448,179647500.0,support,break,0
2026-05-13,QQQ,lb5,real,709.35,78028500.0,resistance,deflect,1
2026-05-13,QQQ,lb5,real,709.35,78028500.0,resistance,break,0
2026-05-13,QQQ,lb5,real,709.35,78028500.0,resistance,break,0
2026-05-13,SPY,lb1,real,738.18,500174528.03999996,support,deflect,1
2026-05-13,SPY,lb1,placebo,736.4466174919284,221726190.0,support,deflect,1
2026-05-13,SPY,lb1,placebo,736.4466174919284,221726190.0,support,deflect,1
2026-05-13,SPY,lb1,placebo,743.6073840267535,221726190.0,resistance,deflect,1
2026-05-13,SPY,lb1,placebo,743.6073840267535,221726190.0,resistance,deflect,1
2026-05-13,SPY,lb1,placebo,743.6073840267535,221726190.0,resistance,deflect,1
2026-05-13,SPY,lb1,real,738.68,120822932.88,support,deflect,1
2026-05-13,SPY,lb1,placebo,741.2783983709462,120822932.88,support,deflect,1
2026-05-13,SPY,lb5,real,738.18,500174528.03999996,support,deflect,1
2026-05-13,SPY,lb5,placebo,741.9706505670642,500174528.03999996,support,deflect,1
2026-05-13,SPY,lb5,placebo,743.1998266023055,500174528.03999996,support,break,0
2026-05-13,SPY,lb5,real,737.6421,442585260.0,support,break,0
2026-05-13,SPY,lb5,real,737.6421,442585260.0,resistance,break,0
2026-05-13,SPY,lb5,real,737.6421,442585260.0,support,deflect,1
2026-05-13,SPY,lb5,placebo,740.522638757733,442585260.0,resistance,break,0
2026-05-13,SPY,lb5,placebo,742.4384710437919,221726190.0,support,deflect,1
2026-05-13,SPY,lb5,placebo,736.3762681029855,221726190.0,support,deflect,1
2026-05-13,SPY,lb5,placebo,736.1938321443264,177722217.28,support,deflect,1
2026-05-13,SPY,lb5,placebo,737.3757926874105,148171746.07639998,support,break,0
2026-05-13,SPY,lb5,placebo,737.3757926874105,148171746.07639998,resistance,break,0
2026-05-13,SPY,lb5,placebo,736.8535083923827,148171746.07639998,resistance,break,0
2026-05-14,QQQ,lb1,placebo,716.6711191720676,251494650.0,resistance,break,0
2026-05-14,QQQ,lb1,placebo,716.6711191720676,251494650.0,support,deflect,1
2026-05-14,QQQ,lb5,placebo,716.6218316540221,251494650.0,resistance,break,0
2026-05-14,QQQ,lb5,placebo,716.6218316540221,251494650.0,support,deflect,1
2026-05-14,QQQ,lb5,placebo,718.1599086999385,164819273.1,resistance,break,0
2026-05-14,QQQ,lb5,placebo,718.1599086999385,164819273.1,support,break,0
2026-05-14,QQQ,lb5,placebo,718.1599086999385,164819273.1,resistance,break,0
2026-05-14,QQQ,lb5,placebo,718.1599086999385,164819273.1,support,deflect,1
2026-05-14,SPY,lb1,placebo,745.5128028711957,500083112.34999996,resistance,deflect,1
2026-05-14,SPY,lb1,placebo,745.5128028711957,500083112.34999996,resistance,break,0
2026-05-14,SPY,lb1,placebo,747.3728189270225,500083112.34999996,resistance,break,0
2026-05-14,SPY,lb1,placebo,747.3728189270225,500083112.34999996,support,deflect,1
2026-05-14,SPY,lb1,placebo,747.3728189270225,500083112.34999996,support,deflect,1
2026-05-14,SPY,lb1,placebo,747.3728189270225,500083112.34999996,support,break,0
2026-05-14,SPY,lb1,placebo,747.3728189270225,500083112.34999996,resistance,break,0
2026-05-14,SPY,lb1,placebo,747.3728189270225,500083112.34999996,support,deflect,1
2026-05-14,SPY,lb1,placebo,747.3728189270225,500083112.34999996,resistance,break,0
2026-05-14,SPY,lb1,placebo,747.3728189270225,500083112.34999996,support,deflect,1
2026-05-14,SPY,lb5,placebo,745.9713094388666,500083112.34999996,resistance,deflect,1
2026-05-14,SPY,lb5,placebo,745.9713094388666,500083112.34999996,resistance,break,0
2026-05-14,SPY,lb5,placebo,744.8722684812557,500083112.34999996,resistance,break,0
2026-05-14,SPY,lb5,placebo,744.8722684812557,500083112.34999996,support,deflect,1
2026-05-14,SPY,lb5,placebo,744.8722684812557,500083112.34999996,resistance,break,0
2026-05-14,SPY,lb5,placebo,744.1955626492489,221726190.0,support,deflect,1
2026-05-15,QQQ,lb1,real,711.0,260652600.0,resistance,break,0
2026-05-15,QQQ,lb1,real,711.0,260652600.0,support,break,0
2026-05-15,QQQ,lb1,real,711.0,260652600.0,resistance,deflect,1
2026-05-15,QQQ,lb1,real,711.0,260652600.0,resistance,deflect,1
2026-05-15,QQQ,lb1,real,711.0,260652600.0,resistance,break,0
2026-05-15,QQQ,lb1,real,711.0,260652600.0,resistance,break,0
2026-05-15,QQQ,lb1,real,711.0,260652600.0,resistance,break,0
2026-05-15,QQQ,lb1,real,711.0,260652600.0,resistance,deflect,1
2026-05-15,QQQ,lb1,placebo,714.5708341744402,260652600.0,resistance,deflect,1
2026-05-15,QQQ,lb1,placebo,713.3459167496046,260652600.0,support,deflect,1
2026-05-15,QQQ,lb1,placebo,713.3459167496046,260652600.0,resistance,deflect,1
2026-05-15,QQQ,lb1,placebo,713.3459167496046,260652600.0,resistance,deflect,1
2026-05-15,QQQ,lb1,real,713.46,251494650.0,support,deflect,1
2026-05-15,QQQ,lb1,real,713.46,251494650.0,resistance,deflect,1
2026-05-15,QQQ,lb1,placebo,708.55098125398,251494650.0,resistance,break,0
2026-05-15,QQQ,lb1,placebo,708.55098125398,251494650.0,resistance,break,0
2026-05-15,QQQ,lb1,real,714.71,164819273.1,resistance,deflect,1
2026-05-15,QQQ,lb1,placebo,711.412965600012,164819273.1,support,break,0
2026-05-15,QQQ,lb1,placebo,711.412965600012,164819273.1,resistance,deflect,1
2026-05-15,QQQ,lb1,placebo,711.412965600012,164819273.1,resistance,deflect,1
2026-05-15,QQQ,lb1,placebo,711.412965600012,164819273.1,resistance,deflect,1
2026-05-15,QQQ,lb1,placebo,711.412965600012,164819273.1,support,break,0
2026-05-15,QQQ,lb1,placebo,711.412965600012,164819273.1,resistance,deflect,1
2026-05-15,QQQ,lb1,placebo,711.412965600012,164819273.1,resistance,break,0
2026-05-15,QQQ,lb1,placebo,711.412965600012,164819273.1,support,deflect,1
2026-05-15,QQQ,lb1,placebo,711.412965600012,164819273.1,support,break,0
2026-05-15,QQQ,lb1,placebo,711.412965600012,164819273.1,resistance,deflect,1
2026-05-15,QQQ,lb1,real,707.1607,73080815.38080001,support,deflect,1
2026-05-15,QQQ,lb1,real,707.1607,73080815.38080001,support,deflect,1
2026-05-15,QQQ,lb1,placebo,709.531158848062,73080815.38080001,support,break,0
2026-05-15,QQQ,lb1,placebo,709.531158848062,73080815.38080001,resistance,deflect,1
2026-05-15,QQQ,lb1,placebo,709.531158848062,73080815.38080001,support,deflect,1
2026-05-15,QQQ,lb5,real,711.0,260652600.0,resistance,break,0
2026-05-15,QQQ,lb5,real,711.0,260652600.0,support,break,0
2026-05-15,QQQ,lb5,real,711.0,260652600.0,resistance,deflect,1
2026-05-15,QQQ,lb5,real,711.0,260652600.0,resistance,deflect,1
2026-05-15,QQQ,lb5,real,711.0,260652600.0,resistance,break,0
2026-05-15,QQQ,lb5,real,711.0,260652600.0,resistance,break,0
2026-05-15,QQQ,lb5,real,711.0,260652600.0,resistance,break,0
2026-05-15,QQQ,lb5,real,711.0,260652600.0,resistance,deflect,1
2026-05-15,QQQ,lb5,placebo,713.4249176062896,260652600.0,support,deflect,1
2026-05-15,QQQ,lb5,placebo,713.4249176062896,260652600.0,resistance,deflect,1
2026-05-15,QQQ,lb5,placebo,708.7650939842428,260652600.0,resistance,break,0
2026-05-15,QQQ,lb5,real,713.46,251494650.0,support,deflect,1
2026-05-15,QQQ,lb5,real,713.46,251494650.0,resistance,deflect,1
2026-05-15,QQQ,lb5,placebo,708.7793859124971,251494650.0,resistance,break,0
2026-05-15,QQQ,lb5,placebo,709.8985260875874,238707360.0,support,break,0
2026-05-15,QQQ,lb5,placebo,709.8985260875874,238707360.0,resistance,deflect,1
2026-05-15,QQQ,lb5,placebo,709.8985260875874,238707360.0,support,deflect,1
2026-05-15,QQQ,lb5,placebo,709.8985260875874,238707360.0,support,deflect,1
2026-05-15,QQQ,lb5,placebo,709.8985260875874,238707360.0,resistance,break,0
2026-05-15,QQQ,lb5,placebo,709.8985260875874,238707360.0,support,deflect,1
2026-05-15,QQQ,lb5,placebo,709.0967216245513,238707360.0,resistance,deflect,1
2026-05-15,QQQ,lb5,placebo,709.0967216245513,238707360.0,support,deflect,1
2026-05-15,QQQ,lb5,real,707.1492,212144760.0,support,deflect,1
2026-05-15,QQQ,lb5,real,707.1492,212144760.0,support,deflect,1
2026-05-15,QQQ,lb5,placebo,711.2977843182043,212144760.0,support,break,0
2026-05-15,QQQ,lb5,placebo,711.2977843182043,212144760.0,resistance,deflect,1
2026-05-15,QQQ,lb5,placebo,711.2977843182043,212144760.0,resistance,deflect,1
2026-05-15,QQQ,lb5,placebo,711.2977843182043,212144760.0,resistance,deflect,1
2026-05-15,QQQ,lb5,placebo,711.2977843182043,212144760.0,support,break,0
2026-05-15,QQQ,lb5,placebo,711.2977843182043,212144760.0,resistance,deflect,1
2026-05-15,QQQ,lb5,placebo,711.2977843182043,212144760.0,support,break,0
2026-05-15,QQQ,lb5,placebo,711.2977843182043,212144760.0,support,break,0
2026-05-15,QQQ,lb5,placebo,711.2977843182043,212144760.0,resistance,break,0
2026-05-15,QQQ,lb5,placebo,711.2977843182043,212144760.0,support,deflect,1
2026-05-15,QQQ,lb5,placebo,711.2977843182043,212144760.0,support,break,0
2026-05-15,QQQ,lb5,placebo,711.2977843182043,212144760.0,resistance,deflect,1
2026-05-15,QQQ,lb5,real,714.71,164819273.1,resistance,deflect,1
2026-05-15,SPY,lb1,real,742.31,500083112.34999996,resistance,deflect,1
2026-05-15,SPY,lb1,real,742.31,500083112.34999996,support,deflect,1
2026-05-15,SPY,lb1,real,742.31,500083112.34999996,resistance,deflect,1
2026-05-15,SPY,lb1,placebo,743.4581018722324,104521130.16000001,resistance,deflect,1
2026-05-15,SPY,lb5,placebo,742.028062445882,500174528.03999996,resistance,deflect,1
2026-05-15,SPY,lb5,placebo,742.028062445882,500174528.03999996,resistance,deflect,1
2026-05-15,SPY,lb5,placebo,742.028062445882,500174528.03999996,resistance,break,0
2026-05-15,SPY,lb5,placebo,742.028062445882,500174528.03999996,support,deflect,1
2026-05-15,SPY,lb5,placebo,742.028062445882,500174528.03999996,support,break,0
2026-05-15,SPY,lb5,placebo,742.028062445882,500174528.03999996,resistance,deflect,1
2026-05-15,SPY,lb5,placebo,742.8713291063237,500174528.03999996,resistance,deflect,1
2026-05-15,SPY,lb5,real,742.31,500083112.34999996,resistance,deflect,1
2026-05-15,SPY,lb5,real,742.31,500083112.34999996,support,deflect,1
2026-05-15,SPY,lb5,real,742.31,500083112.34999996,resistance,deflect,1
2026-05-15,SPY,lb5,real,739.0873,221726190.0,support,deflect,1
2026-05-15,SPY,lb5,real,739.0873,221726190.0,support,deflect,1
2026-05-15,SPY,lb5,placebo,742.1134068608316,221726190.0,resistance,deflect,1
2026-05-15,SPY,lb5,placebo,742.1134068608316,221726190.0,resistance,deflect,1
2026-05-15,SPY,lb5,placebo,742.1134068608316,221726190.0,support,deflect,1
2026-05-15,SPY,lb5,placebo,742.1134068608316,221726190.0,resistance,deflect,1
2026-05-18,QQQ,lb1,placebo,707.41140424783,274710150.0,support,deflect,1
2026-05-18,QQQ,lb1,placebo,707.41140424783,274710150.0,support,deflect,1
2026-05-18,QQQ,lb1,placebo,707.41140424783,274710150.0,support,break,0
2026-05-18,QQQ,lb1,real,707.65,273223665.0,support,deflect,1
2026-05-18,QQQ,lb1,real,707.65,273223665.0,support,deflect,1
2026-05-18,QQQ,lb1,placebo,704.3423423717738,212628060.00000003,resistance,deflect,1
2026-05-18,QQQ,lb1,placebo,704.3423423717738,212628060.00000003,resistance,deflect,1
2026-05-18,QQQ,lb1,placebo,704.3423423717738,212628060.00000003,resistance,deflect,1
2026-05-18,QQQ,lb1,placebo,704.3423423717738,212628060.00000003,resistance,break,0
2026-05-18,QQQ,lb1,placebo,708.6061374536777,177722425.0,support,break,0
2026-05-18,QQQ,lb1,placebo,708.1885966222455,177722425.0,support,break,0
2026-05-18,QQQ,lb1,real,710.3,136164510.0,resistance,deflect,1
2026-05-18,QQQ,lb5,real,707.65,273223665.0,support,deflect,1
2026-05-18,QQQ,lb5,real,707.65,273223665.0,support,deflect,1
2026-05-18,QQQ,lb5,placebo,709.8096494017619,273223665.0,support,break,0
2026-05-18,QQQ,lb5,placebo,709.8096494017619,273223665.0,resistance,deflect,1
2026-05-18,QQQ,lb5,placebo,709.8096494017619,273223665.0,resistance,deflect,1
2026-05-18,QQQ,lb5,placebo,710.3478086926577,273223665.0,resistance,deflect,1
2026-05-18,QQQ,lb5,placebo,708.030358559188,260652600.0,support,break,0
2026-05-18,QQQ,lb5,placebo,708.5130015670833,251494650.0,support,break,0
2026-05-18,QQQ,lb5,placebo,709.2218207595989,251494650.0,support,break,0
2026-05-18,QQQ,lb5,placebo,709.2218207595989,251494650.0,resistance,deflect,1
2026-05-18,QQQ,lb5,placebo,709.2218207595989,251494650.0,support,break,0
2026-05-18,QQQ,lb5,real,705.4,238707360.0,resistance,deflect,1
2026-05-18,QQQ,lb5,real,705.4,238707360.0,resistance,deflect,1
2026-05-18,QQQ,lb5,real,705.4,238707360.0,resistance,deflect,1
2026-05-18,QQQ,lb5,placebo,708.5805025174517,238707360.0,support,break,0
2026-05-18,QQQ,lb5,placebo,708.303743114186,238707360.0,support,break,0
2026-05-18,QQQ,lb5,placebo,704.62192128962,212628060.00000003,resistance,break,0
2026-05-18,QQQ,lb5,placebo,704.62192128962,212628060.00000003,resistance,break,0
2026-05-18,QQQ,lb5,placebo,704.62192128962,212628060.00000003,resistance,break,0
2026-05-18,QQQ,lb5,real,707.1492,212144760.0,support,deflect,1
2026-05-18,QQQ,lb5,real,707.1492,212144760.0,support,deflect,1
2026-05-18,QQQ,lb5,real,707.1492,212144760.0,support,break,0
2026-05-18,QQQ,lb5,placebo,709.4767979848734,212144760.0,support,break,0
2026-05-18,QQQ,lb5,placebo,709.4767979848734,212144760.0,support,break,0
2026-05-18,QQQ,lb5,placebo,709.4767979848734,212144760.0,resistance,deflect,1
2026-05-18,SPY,lb1,placebo,736.7720084498582,741955700.0,support,break,0
2026-05-18,SPY,lb1,placebo,736.7720084498582,741955700.0,resistance,deflect,1
2026-05-18,SPY,lb1,placebo,736.7720084498582,741955700.0,resistance,deflect,1
2026-05-18,SPY,lb1,placebo,736.7720084498582,741955700.0,resistance,deflect,1
2026-05-18,SPY,lb1,placebo,736.7720084498582,741955700.0,support,break,0
2026-05-18,SPY,lb1,placebo,736.7720084498582,741955700.0,support,break,0
2026-05-18,SPY,lb1,placebo,736.7720084498582,741955700.0,resistance,break,0
2026-05-18,SPY,lb1,real,738.8696,443321760.0,resistance,break,0
2026-05-18,SPY,lb1,placebo,741.1592260505379,443321760.0,resistance,deflect,1
2026-05-18,SPY,lb5,placebo,737.0638922602685,741955700.0,support,break,0
2026-05-18,SPY,lb5,placebo,737.0638922602685,741955700.0,resistance,deflect,1
2026-05-18,SPY,lb5,placebo,737.0638922602685,741955700.0,resistance,deflect,1
2026-05-18,SPY,lb5,placebo,737.0638922602685,741955700.0,resistance,deflect,1
2026-05-18,SPY,lb5,placebo,737.0638922602685,741955700.0,resistance,deflect,1
2026-05-18,SPY,lb5,placebo,737.0638922602685,741955700.0,resistance,deflect,1
2026-05-18,SPY,lb5,placebo,737.0638922602685,741955700.0,resistance,break,0
2026-05-18,SPY,lb5,placebo,738.7792013962036,741955700.0,resistance,break,0
2026-05-18,SPY,lb5,real,738.18,500174528.03999996,support,deflect,1
2026-05-18,SPY,lb5,real,738.18,500174528.03999996,support,deflect,1
2026-05-18,SPY,lb5,real,738.18,500174528.03999996,resistance,deflect,1
2026-05-18,SPY,lb5,real,738.18,500174528.03999996,resistance,deflect,1
2026-05-18,SPY,lb5,placebo,734.1143021679059,500174528.03999996,support,deflect,1
2026-05-18,SPY,lb5,placebo,734.1143021679059,500174528.03999996,support,deflect,1
2026-05-18,SPY,lb5,real,738.8696,443321760.0,resistance,break,0
2026-05-18,SPY,lb5,placebo,734.7420936593556,443321760.0,support,deflect,1
2026-05-18,SPY,lb5,placebo,734.7420936593556,443321760.0,resistance,deflect,1
2026-05-18,SPY,lb5,placebo,734.4455714975616,443321760.0,support,deflect,1
2026-05-19,QQQ,lb1,real,705.5736,282229440.0,support,break,0
2026-05-19,QQQ,lb1,real,705.5736,282229440.0,resistance,deflect,1
2026-05-19,QQQ,lb1,placebo,703.3499528660553,282229440.0,resistance,deflect,1
2026-05-19,QQQ,lb1,placebo,703.3499528660553,282229440.0,resistance,break,0
2026-05-19,QQQ,lb1,placebo,703.3499528660553,282229440.0,resistance,break,0
2026-05-19,QQQ,lb1,placebo,703.3499528660553,282229440.0,support,break,0
2026-05-19,QQQ,lb1,placebo,705.045659825343,146388906.8304,resistance,break,0
2026-05-19,QQQ,lb1,placebo,705.045659825343,146388906.8304,support,break,0
2026-05-19,QQQ,lb1,placebo,705.045659825343,146388906.8304,resistance,break,0
2026-05-19,QQQ,lb1,placebo,705.045659825343,146388906.8304,support,break,0
2026-05-19,QQQ,lb5,real,705.5736,282229440.0,support,break,0
2026-05-19,QQQ,lb5,real,705.5736,282229440.0,resistance,deflect,1
2026-05-19,QQQ,lb5,placebo,702.2347550696778,282229440.0,support,deflect,1
2026-05-19,QQQ,lb5,placebo,702.2347550696778,282229440.0,resistance,break,0
2026-05-19,QQQ,lb5,placebo,702.2347550696778,282229440.0,resistance,break,0
2026-05-19,QQQ,lb5,placebo,702.2347550696778,282229440.0,support,deflect,1
2026-05-19,QQQ,lb5,placebo,702.2347550696778,282229440.0,support,break,0
2026-05-19,QQQ,lb5,placebo,702.2347550696778,282229440.0,support,break,0
2026-05-19,QQQ,lb5,placebo,702.3575902612868,282229440.0,support,deflect,1
2026-05-19,QQQ,lb5,placebo,702.3575902612868,282229440.0,resistance,break,0
2026-05-19,QQQ,lb5,placebo,702.3575902612868,282229440.0,resistance,break,0
2026-05-19,QQQ,lb5,placebo,702.3575902612868,282229440.0,support,deflect,1
2026-05-19,QQQ,lb5,placebo,702.3575902612868,282229440.0,support,break,0
2026-05-19,QQQ,lb5,placebo,702.3575902612868,282229440.0,support,break,0
2026-05-19,QQQ,lb5,placebo,701.9474191524494,282229440.0,resistance,break,0
2026-05-19,QQQ,lb5,placebo,701.9474191524494,282229440.0,support,break,0
2026-05-19,QQQ,lb5,placebo,701.9474191524494,282229440.0,resistance,break,0
2026-05-19,QQQ,lb5,placebo,701.9474191524494,282229440.0,support,deflect,1
2026-05-19,QQQ,lb5,placebo,701.9474191524494,282229440.0,support,break,0
2026-05-19,QQQ,lb5,placebo,703.9196750131993,212628060.00000003,resistance,break,0
2026-05-19,QQQ,lb5,placebo,703.9196750131993,212628060.00000003,support,break,0
2026-05-19,QQQ,lb5,placebo,703.9196750131993,212628060.00000003,support,break,0
2026-05-19,QQQ,lb5,placebo,703.9196750131993,212628060.00000003,resistance,break,0
2026-05-19,QQQ,lb5,placebo,705.0646557439014,212628060.00000003,resistance,break,0
2026-05-19,QQQ,lb5,placebo,705.0646557439014,212628060.00000003,support,break,0
2026-05-19,QQQ,lb5,placebo,705.0646557439014,212628060.00000003,resistance,break,0
2026-05-19,QQQ,lb5,placebo,705.0646557439014,212628060.00000003,support,break,0
2026-05-19,QQQ,lb5,placebo,706.2845426964291,212628060.00000003,resistance,deflect,1
2026-05-19,QQQ,lb5,placebo,706.2627175582708,136164510.0,resistance,deflect,1
2026-05-19,SPY,lb1,placebo,734.251552811719,332266815.0,support,deflect,1
2026-05-19,SPY,lb1,placebo,734.251552811719,332266815.0,resistance,break,0
2026-05-19,SPY,lb1,placebo,734.251552811719,332266815.0,resistance,break,0
2026-05-19,SPY,lb1,placebo,734.251552811719,332266815.0,support,deflect,1
2026-05-19,SPY,lb1,placebo,734.251552811719,332266815.0,support,break,0
2026-05-19,SPY,lb1,placebo,734.251552811719,332266815.0,support,break,0
2026-05-19,SPY,lb1,placebo,735.2971502457053,332266815.0,resistance,deflect,1
2026-05-19,SPY,lb1,placebo,735.2971502457053,332266815.0,support,break,0
2026-05-19,SPY,lb1,placebo,735.2971502457053,332266815.0,resistance,break,0
2026-05-19,SPY,lb1,placebo,735.2971502457053,332266815.0,resistance,deflect,1
2026-05-19,SPY,lb1,placebo,735.2971502457053,332266815.0,support,break,0
2026-05-19,SPY,lb1,placebo,735.4151863414711,332266815.0,resistance,deflect,1
2026-05-19,SPY,lb1,placebo,735.4151863414711,332266815.0,support,break,0
2026-05-19,SPY,lb1,placebo,735.4151863414711,332266815.0,resistance,break,0
2026-05-19,SPY,lb1,placebo,735.4151863414711,332266815.0,support,break,0
2026-05-19,SPY,lb1,placebo,735.4151863414711,332266815.0,support,break,0
2026-05-19,SPY,lb1,placebo,735.4151863414711,332266815.0,resistance,deflect,1
2026-05-19,SPY,lb1,placebo,735.4151863414711,332266815.0,support,break,0
2026-05-19,SPY,lb1,placebo,736.3177002403892,186205437.88660002,resistance,break,0
2026-05-19,SPY,lb1,placebo,736.3177002403892,186205437.88660002,support,deflect,1
2026-05-19,SPY,lb1,placebo,736.3177002403892,186205437.88660002,support,break,0
2026-05-19,SPY,lb1,placebo,736.3177002403892,186205437.88660002,resistance,deflect,1
2026-05-19,SPY,lb1,placebo,736.3177002403892,186205437.88660002,resistance,deflect,1
